63,TEXT_VOICEMAN_07300_000610_CALYX,(-卡琉克斯的聲音-)那我就回去工作了。<hex:02100103>從你手裡奪走「鑰匙」可不容易。
64,TEXT_VOICEMAN_07300_000620_SHALE,地奧德……。
65,TEXT_VOICEMAN_07300_000630_GULOOLJA,如果我……能夠控制機械兵就好了……。
66,TEXT_VOICEMAN_07300_000640_NOSTALGIA,這不是古魯加加的錯。<hex:02100103>錯的是那個傢伙！
67,TEXT_VOICEMAN_07300_000650_NOSTALGIA,為什麼會做出這麼不講道理的事情……。
68,TEXT_VOICEMAN_07300_000660_NOSTALGIA,計劃、計劃什麼的……我們現在還在這裡活著啊！<hex:02100103>你把生命當成什麼了！？
69,TEXT_VOICEMAN_07300_000670_NOSTALGIA,不可原諒……卡琉克斯也……
70,TEXT_VOICEMAN_07300_000680_NOSTALGIA,還有總是無能為力的我……！！
71,TEXT_VOICEMAN_07300_000690_WAYAKKWE,等等，你要去哪兒……！？
72,TEXT_VOICEMAN_07300_000700_NOSTALGIA,……只是想冷靜一下。<hex:02100103>我知道了，不會做傻事的。
73,TEXT_VOICEMAN_07300_000710_KRILE,你在這裡休息吧。<hex:02100103>我跟著諾斯塔魯嘉。
74,TEXT_VOICEMAN_07300_000720_WAYAKKWE,謝謝……你們……。
75,TEXT_VOICEMAN_07300_000730_SHALE,多虧了大家和地奧德及時趕到，<hex:02100103>才把損失降到了最低。<hex:02100103>確實有人因此得救了。
76,TEXT_VOICEMAN_07300_000740_SHALE,而且……只要把我們得到的線索，<hex:02100103>和你們帶回來的情報結合起來，<hex:02100103>也許就能找到卡琉克斯的藏身之處。
77,TEXT_VOICEMAN_07300_000750_SHALE,但是……對不起……。
78,TEXT_VOICEMAN_07300_000760_SHALE,可以給我們一點點時間，<hex:02100103>讓我們有勇氣繼續前進嗎……？
79,TEXT_VOICEMAN_07300_000770_OBLIVIONWOMAN73,唔……地奧德……。
80,TEXT_VOICEMAN_07300_000780_SHALE,以前失去同伴的時候，<hex:02100103>我們總會在這裡回憶往事。<hex:02100103>地奧德、卡夫奇瓦和我，我們三個人……。
81,TEXT_VOICEMAN_07300_000790_SHALE,喝一杯怎麼樣？
82,TEXT_VOICEMAN_07300_Q2_000_001_NONE_VOICE,你說什麼？
83,TEXT_VOICEMAN_07300_A2_000_001_NONE_VOICE,那就為地奧德獻上這杯
84,TEXT_VOICEMAN_07300_A2_000_002_NONE_VOICE,心意領了
85,TEXT_VOICEMAN_07300_000800_KRILE,……咦？
86,TEXT_VOICEMAN_07300_000810_NOSTALGIA,你們倆怎麼會在這裡……。
87,TEXT_VOICEMAN_07300_000820_SHALE,啊，你們果然來了。<hex:02100103>不介意的話，要不要一起聊聊天？
88,TEXT_VOICEMAN_07300_000830_NOSTALGIA,啊……
89,TEXT_VOICEMAN_07300_000840_NOSTALGIA,……那就，稍微聊一下。
90,TEXT_VOICEMAN_07300_000850_NOSTALGIA,話說，我們的組織，<hex:02100103>是在幾十年前創始人神秘失蹤後，<hex:02100103>由卡夫奇瓦重建的，我聽說……
91,TEXT_VOICEMAN_07300_000860_NOSTALGIA,謝爾和地奧德也是重建的成員吧？<hex:02100103>能給我們講講那方面的事嗎。
92,TEXT_VOICEMAN_07300_000870_NOSTALGIA,你們也感興趣吧？<hex:02100103>比如他們以前是什麼樣子的！
93,TEXT_VOICEMAN_07300_000880_SHALE,呵呵……真懷念。<hex:02100103>我和地奧德相遇的時候，正是開始重建的前夕。
94,TEXT_VOICEMAN_07300_000890_SHALE,那時的我還佩戴著調魂器……<hex:02100103>剛剛失去一個重要的人。
95,TEXT_VOICEMAN_07300_000900_SHALE,我辭掉了幹了很久的<hex:024A1AFF07E68A80E5B8ABFF10E382A2E38380E38397E382BFE383BC03>的工作，<hex:02100103>在酒吧打打零工，得過且過。
96,TEXT_VOICEMAN_07300_000910_SHALE,有一天，地奧德作為客人來了，我們發生了口角，<hex:02100103>明明是初次見面，卻不知為何打了一架……。
97,TEXT_VOICEMAN_07300_000920_NOSTALGIA,欸！？<hex:02100103>為什麼會變成這樣……。
98,TEXT_VOICEMAN_07300_000930_SHALE,因為喝醉了，我也完全不記得了。<hex:02100103>不過我和地奧德是同一類人，<hex:02100103>大概都想找人撒氣吧。
99,TEXT_VOICEMAN_07300_000940_SHALE,然後，我們倆像傻瓜一樣倒在地上，<hex:02100103>一個路過的奇怪機械狠狠地訓斥了我們……<hex:02100103>說我們要愛惜身體，還擋著路了什麼的。
100,TEXT_VOICEMAN_07300_000950_KRILE,呵呵，現在的謝爾，真是讓人無法想像呢。
101,TEXT_VOICEMAN_07300_000960_KRILE,那個奇怪的機械……難道是卡夫奇瓦？
102,TEXT_VOICEMAN_07300_000970_SHALE,是的……<hex:02100103>她在把我們倆都安頓好後，<hex:02100103>說了這樣一番話。
103,TEXT_VOICEMAN_07300_000980_SHALE,她說她想保護「外面的世界」，不被索拉伽侵略……<hex:02100103>希望她重要的兒子旅行的世界，永遠是美麗的。<hex:02100103>與其自暴自棄，不如幫幫她。
104,TEXT_VOICEMAN_07300_000990_SHALE,……我真的非常震驚。<hex:02100103>在那之前，我從沒在意過屏障外面的事，<hex:02100103>而且她還說自己已經死了，這簡直荒唐。
105,TEXT_VOICEMAN_07300_001000_SHALE,但是，我和地奧德都很想看到。<hex:02100103>她所留下的意志，所連接的未來……。
106,TEXT_VOICEMAN_07300_001010_NOSTALGIA,地奧德也常說，<hex:02100103>他遇到卡夫奇瓦後，<hex:02100103>才第一次有了想要記住某個人的想法……。
107,TEXT_VOICEMAN_07300_001020_SHALE,他確實說過，裝得可酷了。
108,TEXT_VOICEMAN_07300_001030_NOSTALGIA,啊，不過……在那時，<hex:02100103>你們還不是以「忘斷軍」自稱的吧？
109,TEXT_VOICEMAN_07300_001040_KRILE,欸，是這樣嗎？<hex:02100103>我還以為……。
110,TEXT_VOICEMAN_07300_001050_SHALE,卡夫奇瓦一開始，並不是要繼承<hex:02100103>曾經的忘斷軍……<hex:02100103>可露兒父母的遺志。
111,TEXT_VOICEMAN_07300_001060_SHALE,甚至，她連他們的存在都不知道。
112,TEXT_VOICEMAN_07300_001070_SHALE,不過，從那時候開始，她就已經預見到了反體制派的存在。<hex:02100103>讓死者的記憶復甦這種違背自然法則的行為，<hex:02100103>一定會有反對的人存在……。
113,TEXT_VOICEMAN_07300_001080_SHALE,她想和那些人合作，<hex:02100103>於是就開始尋找基礎系統裡的「非法訪問痕跡」……<hex:02100103>然後找到了。
114,TEXT_VOICEMAN_07300_001090_SHALE,在霓虹斯坦最裡面，有個不自然的區域。<hex:02100103>據老闆憂鬱說，<hex:02100103>他接手這家店時，那扇門就打不開。
115,TEXT_VOICEMAN_07300_001100_NOSTALGIA,那就是後備房間……。
116,TEXT_VOICEMAN_07300_001110_SHALE,沒錯……我們強行進入了那扇暗門，<hex:02100103>但那裡已經空空如也了。
117,TEXT_VOICEMAN_07300_001120_SHALE,不過，在裡面的設備上，<hex:02100103>留下了自稱「忘斷軍」的組織的活動記錄。<hex:02100103>看了那些記錄，我們才決定繼承他們的遺志。
118,TEXT_VOICEMAN_07300_001130_KRILE,我的父母和卡夫奇瓦的想法，在那裡連接起來了……。
119,TEXT_VOICEMAN_07300_001140_NOSTALGIA,而加入其中的，<hex:02100103>就是謝爾和地奧德……。
120,TEXT_VOICEMAN_07300_001150_SHALE,不過，光靠我們幾個還不夠。<hex:02100103>多虧了大家的戰鬥，我們才走到了今天。
121,TEXT_VOICEMAN_07300_001160_SHALE,雖然失去重要的人很痛苦，<hex:02100103>但像這樣和誰一起，回憶過去快樂的日子，<hex:02100103>我也並不討厭。
122,TEXT_VOICEMAN_07300_001170_SHALE,每次回憶起來，大家都會在記憶裡對我微笑，<hex:02100103>讓我忘記孤獨。
123,TEXT_VOICEMAN_07300_001180_SHALE,我和某個人一起生活的記憶，只屬於我一個人。<hex:02100103>這是我為了活下去，為了繼續前進所需要的路標。
124,TEXT_VOICEMAN_07300_001190_SHALE,好了，我們也該回去執行任務了。<hex:02100103>各位，謝謝你們。
125,TEXT_VOICEMAN_07300_001200_NOSTALGIA,不，我才要感謝你。<hex:02100103>雖然痛苦的事實無法改變，<hex:02100103>但我已經平靜多了……。
126,TEXT_VOICEMAN_07300_001210_NOSTALGIA,為了那些加入忘斷軍的各位，<hex:02100103>我們也一起阻止卡琉克斯的野心吧！
127,TEXT_VOICEMAN_07300_001220_ORIGINALSPHENE,大家，發生什麼事了……！？
128,TEXT_VOICEMAN_07300_001230_ALISAIE,抱歉把你們叫來。<hex:02100103>我想讓你們看看那個……。
129,TEXT_VOICEMAN_07300_001240_ANNOUNCER,(-廣播的聲音-)……死亡，常伴你左右。
130,TEXT_VOICEMAN_07300_001250_ANNOUNCER,(-廣播的聲音-)你也許會勤奮工作，但可能到死都一事無成。<hex:02100103>你也許明天能成就偉業，<hex:02100103>但可能今晚就一命嗚呼。
131,TEXT_VOICEMAN_07300_001260_ANNOUNCER,(-廣播的聲音-)即使是那些生活安逸、幸福美滿的人，<hex:02100103>下一秒也可能面臨死亡。
132,TEXT_VOICEMAN_07300_001270_ANNOUNCER,(-廣播的聲音-)肉體是脆弱的。<hex:02100103>你的心臟、大腦，以及所有臟器，<hex:02100103>每秒鐘都在擲骰子，選擇停止還是繼續。
133,TEXT_VOICEMAN_07300_001280_ANNOUNCER,(-廣播的聲音-)這一瞬間的健全、善良和正確，<hex:02100103>都無法成為任何考量的因素。
134,TEXT_VOICEMAN_07300_001290_ANNOUNCER,(-廣播的聲音-)這是不講道理的選擇。<hex:02100103>這是可怕的結局。<hex:02100103>這正是「死亡」。
135,TEXT_VOICEMAN_07300_001300_ALPHINAUD,……和戈桑會面後，就聽到了這個廣播。<hex:02100103>恐怕，這也是……。
136,TEXT_VOICEMAN_07300_001310_ORIGINALSPHENE,卡琉克斯……。
137,TEXT_VOICEMAN_07300_001320_ANNOUNCER,(-廣播的聲音-)你無需為自己的恐懼感到羞恥。<hex:02100103>那正是我們戰勝死亡的原動力。
138,TEXT_VOICEMAN_07300_001330_ANNOUNCER,(-廣播的聲音-)讓我們把人類，推向下一個形態吧。<hex:02100103>為人類，帶來「<hex:024A32FF16E7AEA1E79086E38195E3828CE3819FE6B0B8E7B69AFF19E38397E383AAE382B6E38399E383BCE382B7E383A7E383B303>」。
139,TEXT_VOICEMAN_07300_001340_ANNOUNCER,(-廣播的聲音-)來吧……祈禱、許願、渴望吧。<hex:02100103>我們都將成為永久人。
140,TEXT_VOICEMAN_07300_001350_ANNOUNCER,(-廣播的聲音-)我們將通過進化，戰勝永無止境的死亡之暗……。
141,TEXT_VOICEMAN_07300_001360_BLACKREGULATOR73,是啊……<hex:02100103>改變，邁出第一步可能會很可怕。
142,TEXT_VOICEMAN_07300_001370_BLACKREGULATOR73,但，這一定是正確的進化。<hex:02100103>我決定加入了，我要註冊使用……！
143,TEXT_VOICEMAN_07300_001380_IRRITATION05306,(-焦急的青年-)烏庫拉瑪特大人……！
144,TEXT_VOICEMAN_07300_001390_IRRITATION05306,(-焦急的青年-)您來得正好。<hex:02100103>能讓我們移民去圖萊尤拉嗎！？
145,TEXT_VOICEMAN_07300_001400_BEWILDERMENT05306,如果繼續留在這個國家，命再多也不夠。<hex:02100103>機械兵和機械，都不知道什麼時候會失控……。
146,TEXT_VOICEMAN_07300_001410_BEWILDERMENT05306,就算想成為永久人，<hex:02100103>黑色調魂器也弄不到……<hex:02100103>我們只能逃走了吧。
147,TEXT_VOICEMAN_07300_001420_BLACKREGULATOR73,如果離開這裡就能解決問題，那誰都會這麼做。<hex:02100103>但是，廣播裡不也說了嗎……<hex:02100103>只要還活著，死亡就會一直伴隨著你。
148,TEXT_VOICEMAN_07300_001430_BLACKREGULATOR73,無論去到哪裡，和誰一起生活……<hex:02100103>都不會再有戰勝死亡的機會了。
149,TEXT_VOICEMAN_07300_001440_IRRITATION05306,(-焦急的青年-)你……！<hex:02100103>因為你自己有黑色調魂器，所以才這麼說吧！
150,TEXT_VOICEMAN_07300_001450_WUKLAMAT,呃……
151,TEXT_VOICEMAN_07300_001460_WUKLAMAT,……圖拉爾勇士連隊正在趕來，<hex:02100103>他們已經安排好了，確保大家都能安全撤離。
152,TEXT_VOICEMAN_07300_001470_WUKLAMAT,圖萊尤拉會全力支援的……。
153,TEXT_VOICEMAN_07300_001480_WUKLAMAT,所以請冷靜一下……<hex:02100103>拜託了……。
154,TEXT_VOICEMAN_07300_001490_ORIGINALSPHENE,我想幫助亞歷山德里亞……幫助大家……。
155,TEXT_VOICEMAN_07300_001500_ORIGINALSPHENE,我能做些什麼……？
156,TEXT_VOICEMAN_07300_001510_ORIGINALSPHENE,不是別人，只有現在的我能做的事……。
157,TEXT_VOICEMAN_07300_001520_ORIGINALSPHENE,這裡，是保全院的一處研究室……？
158,TEXT_VOICEMAN_07300_001530_WUKLAMAT,太暗了，看不清楚……。
159,TEXT_VOICEMAN_07300_001540_SHALE,請稍等一下。<hex:02100103>把能量通入電路……好了。
160,TEXT_VOICEMAN_07300_001550_GULOOLJA,哇，亮了……！
161,TEXT_VOICEMAN_07300_001560_KRILE,空氣果然很渾濁呢。<hex:02100103>看來是很長時間沒用過了。
162,TEXT_VOICEMAN_07300_001570_SHALE,能找到這裡，<hex:02100103>多虧了可露兒和古魯加加。
163,TEXT_VOICEMAN_07300_001580_KRILE,我的耳飾裡，<hex:02100103>不是記錄了黃金鄉之門的控制代碼嗎？
164,TEXT_VOICEMAN_07300_001590_KRILE,既然那扇門是保全院建造的，<hex:02100103>那麼控制代碼裡，理應留有他們的痕跡。
165,TEXT_VOICEMAN_07300_001600_SHALE,我們仔細檢查了那段代碼，<hex:02100103>確實留有製造者的描述。
166,TEXT_VOICEMAN_07300_001610_SHALE,於是我們就開始尋找，有沒有其他門的控制代碼，<hex:02100103>也包含相同的描述……<hex:02100103>我們調查了永護塔底所有能找到的門。
167,TEXT_VOICEMAN_07300_001620_SHALE,在第1860次調查時，<hex:02100103>我們終於找到了這個廢棄的設施。<hex:02100103>古魯加加幫了大忙。
168,TEXT_VOICEMAN_07300_001630_GULOOLJA,謝爾，我休息的時候你一直都在調查啊。
169,TEXT_VOICEMAN_07300_Q3_000_001_NONE_VOICE,你說什麼？
170,TEXT_VOICEMAN_07300_A3_000_001_NONE_VOICE,謝謝你，謝爾
171,TEXT_VOICEMAN_07300_A3_000_002_NONE_VOICE,用格諾爾特愛喝的飲料乾杯！
172,TEXT_VOICEMAN_07300_001640_SHALE,我能做的也就這些了。<hex:02100103>不過，你這句話讓我很感動。
173,TEXT_VOICEMAN_07300_001650_SHALE,我覺得那玩意兒反而對身體不好。<hex:02100103>心意我領了。
174,TEXT_VOICEMAN_07300_001660_SHALE,總之，我們能做的也就到這裡了。<hex:02100103>接下來需要你們的協助。
175,TEXT_VOICEMAN_07300_001670_KRILE,有幾樣東西想請你們分頭去找。<hex:02100103>如果順利的話，應該就能找到卡琉克斯的藏身之處。
176,TEXT_VOICEMAN_07300_001680_ORIGINALSPHENE,當然會幫忙了。<hex:02100103>但是，我們來到這裡的事，<hex:02100103>不會被卡琉克斯察覺到嗎……？
177,TEXT_VOICEMAN_07300_001690_SHALE,可能性很高吧。<hex:02100103>……求之不得。
178,TEXT_VOICEMAN_07300_001700_PRESERVATIONMAN73,你真的打算退出組織嗎？
179,TEXT_VOICEMAN_07300_001710_PRESERVATIONWOMAN73,嗯……<hex:02100103>我開始害怕「永生」這種東西了……。
180,TEXT_VOICEMAN_07300_001720_PRESERVATIONWOMAN73,我依然無法捨棄過去的常識。<hex:02100103>生命是通過死亡來淘汰和優化的……<hex:02100103>正因為渴望進化，生命才會有死亡。
181,TEXT_VOICEMAN_07300_001730_PRESERVATIONWOMAN73,如果阻止了死亡，人類的未來真的會好嗎？<hex:02100103>如果那裡是無盡的停滯，<hex:02100103>那我們所做的一切……。
182,TEXT_VOICEMAN_07300_001740_PRESERVATIONMAN73,……你的發言，是在否定卡琉克斯大人。
183,TEXT_VOICEMAN_07300_001750_PRESERVATIONWOMAN73,……是啊。<hex:02100103>如果我能擁有和他一樣的視角，<hex:02100103>也許就不會有這樣的不安了。
184,TEXT_VOICEMAN_07300_001760_PRESERVATIONWOMAN73,但，我做不到。<hex:02100103>我不是他，我們完全不同。
185,TEXT_VOICEMAN_07300_001770_PRESERVATIONWOMAN73,他擁有非凡的才能，<hex:02100103>卻因為疾病被告知活不到成年，<hex:02100103>他還為了研究，把所有無用的東西都剔除……。
186,TEXT_VOICEMAN_07300_001780_PRESERVATIONWOMAN73,我當然尊敬他身處困境卻不言放棄，<hex:02100103>努力尋找超越死亡的方法。
187,TEXT_VOICEMAN_07300_001790_PRESERVATIONWOMAN73,但我無法確定，他對生命的執著是否正確。<hex:02100103>所以我決定退出組織，今後，<hex:02100103>為了給下一代留下希望而好好生活。
188,TEXT_VOICEMAN_07300_001800_PRESERVATIONWOMAN73,你也……！
189,TEXT_VOICEMAN_07300_001810_PRESERVATIONMAN73,……我接到的命令是，要處決背叛者。
190,TEXT_VOICEMAN_07300_001820_WUKLAMAT,看起來不像是什麼特別的終端啊……<hex:02100103>這就是我們要找的東西嗎？
191,TEXT_VOICEMAN_07300_001830_SHALE,是的。<hex:02100103>如果順利的話……。
192,TEXT_VOICEMAN_07300_001840_KRILE,永久人，是由記憶構成的吧？<hex:02100103>但記憶說到底，不過是「情報」而已……<hex:02100103>也就是說，它們沒有實體。
193,TEXT_VOICEMAN_07300_001850_KRILE,作為「情報體」的他們，<hex:02100103>想要干涉現實世界，只有兩種方法。
194,TEXT_VOICEMAN_07300_001860_KRILE,一種是像我們在活著的記憶中遇到的永久人那樣，<hex:02100103>用生命乙太製造出臨時的肉體……<hex:02100103>就像「能看見能觸摸的幽靈」。
195,TEXT_VOICEMAN_07300_001870_KRILE,還有一種，<hex:02100103>是像卡夫奇瓦那樣，遠程操控機械……<hex:02100103>那他們沒有實體化時，又在哪裡呢？
196,TEXT_VOICEMAN_07300_001880_ORIGINALSPHENE,嗯……<hex:02100103>永久人是記憶……記憶是情報……。
197,TEXT_VOICEMAN_07300_Q4_000_001_NONE_VOICE,你說什麼？
198,TEXT_VOICEMAN_07300_A4_000_001_NONE_VOICE,在雷轉質裡面？
199,TEXT_VOICEMAN_07300_A4_000_002_NONE_VOICE,由情報構成的世界？
200,TEXT_VOICEMAN_07300_001890_KRILE,沒錯，在雷轉質製造的機械裡，<hex:02100103>應該存在著由情報構成的「記憶幻界」。<hex:02100103>我們實際上也看到了。
201,TEXT_VOICEMAN_07300_001900_WUKLAMAT,在前往永恆女王的路上……<hex:02100103>記憶裡的亞歷山德里亞嗎！
202,TEXT_VOICEMAN_07300_001910_ORIGINALSPHENE,那，那個「記憶幻界」，<hex:02100103>是構建在主終端區裡的嗎？
203,TEXT_VOICEMAN_07300_001920_WUKLAMAT,可是……活著的記憶的終端，<hex:02100103>應該已經被我們關閉了才對。
204,TEXT_VOICEMAN_07300_001930_SHALE,是的，沒錯。<hex:02100103>卡夫奇瓦準備的黑客程式，<hex:02100103>帶來了預想中的結果。
205,TEXT_VOICEMAN_07300_001940_SHALE,主終端區被關閉了，<hex:02100103>證據就是，冷凍保存「斯費恩身體」的裝置，<hex:02100103>也停止了運作。
206,TEXT_VOICEMAN_07300_001950_SHALE,但是，對方是雷轉質技術的專家……<hex:02100103>他偷偷保護好自己記憶保存的區域，<hex:02100103>也不是不可能。
207,TEXT_VOICEMAN_07300_001960_KRILE,「記憶幻界」存在於主終端區內，<hex:02100103>卡琉克斯也身處其中……<hex:02100103>而這座城市現在，是在原初世界這邊吧？
208,TEXT_VOICEMAN_07300_001970_KRILE,那，只要關閉連接兩個世界的黃金鄉之門，<hex:02100103>就能阻止卡琉克斯的干涉了，<hex:02100103>我是這樣想的……。
209,TEXT_VOICEMAN_07300_001980_SHALE,我們在調查活著的記憶時嘗試過，<hex:02100103>但門被管理員許可權鎖住了。<hex:02100103>那時我們以為是先王設定的……。
210,TEXT_VOICEMAN_07300_001990_WUKLAMAT,也就是說，也可能是卡琉克斯動了手腳吧。
211,TEXT_VOICEMAN_07300_002000_SHALE,……嗯，果然沒錯。<hex:02100103>永護塔底的監控影像現在也通過基礎系統收集起來，<hex:02100103>並被發送到了某個地方。
212,TEXT_VOICEMAN_07300_002010_SHALE,而且，都是有你在的影像……<hex:02100103>可能是在追蹤「鑰匙」的持有者吧。
213,TEXT_VOICEMAN_07300_002020_CALYX,(-？？？？-)時間到了，真是白費力氣。
214,TEXT_VOICEMAN_07300_002030_CALYX,你們想通過定位監控影像的發送地，<hex:02100103>來確定我的位置吧……<hex:02100103>不過，已經沒這個必要了。
215,TEXT_VOICEMAN_07300_002040_CALYX,衡量你的力量，準備足以打倒你的戰力……<hex:02100103>這可真是件麻煩事，但終於完成了。
216,TEXT_VOICEMAN_07300_002050_CALYX,來吧……主終端區上層，<hex:02100103>有存放著我記憶的雷轉質裝置。
