45,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_080,哎呀，您對我有興趣？<hex:02100103>我的愛好是讀書，不過苦惱於書本容易吸水，<hex:02100103>我不過是一隻平平無奇的水妖人偶罷了。
46,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_081,說到水妖人偶，就是水之妖精。<hex:02100103>喜歡惡作劇，會試圖把人拖進水裡……<hex:02100103>雖然因此惹人厭，但這背後可是有深層原因的。
47,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_082,之前，我說過皮克希的誕生方式吧？<hex:02100103>人類的幼子，在受洗儀式前死去，<hex:02100103>無法得到指引就會變成皮克希……是這麼說的。
48,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_083,相反，水妖人偶呢，則被認為是無人知曉地溺死，<hex:02100103>最終也未曾被弔唁的人類所轉化而成的。
49,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_084,很孤獨吧？<hex:02100103>所以才會喜歡把生者拉到同一個地方，水裡。
50,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_085,喜歡大張旗鼓的惡毒惡作劇，也像是本能。<hex:02100103>「我在這裡，快注意到我啊……」就是這樣。
51,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_086,哎呀，像我這樣，<hex:02100103>就連「自己」在哪裡溺死都記不得了！<hex:02100103>就算能想起來，恐怕連骨頭都不剩了吧。
52,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_090,變成食罪靈，<hex:02100103>就意味著變成了另一種存在。
53,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_091,外貌多多少少會變得像食罪靈，<hex:02100103>據某些記錄記載，連內部構造都會徹底改變。<hex:02100103>內心自然也是如此……吧？
54,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_092,不過呢，
55,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_093,……因此，<hex:02100103>關於您在巡禮路上遇到的那些有特徵的食罪靈，<hex:02100103>在我的了解範圍內，來介紹一下它們變成食罪靈之前的生態吧。
56,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_094,這不過是以前在某個地方聽說過，<hex:02100103>或是圖鑑上看到過，這種程度的故事罷了。<hex:02100103>和光耀教會一樣，都是遲早會消逝的，泛濫前的遺跡。
57,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_100,擁有虹色葉子的毛茸茸生物，是嗎……。<hex:02100103>那既不是食罪靈，也不是別的什麼，恐怕是變異的草人吧。
58,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_101,您或許知道，草人，<hex:02100103>是仙子族把人類變成了植物。
59,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_102,它們會動，也會發出類似聲音的聲音，<hex:02100103>嘛，是有過先例的。<hex:02100103>它居然想把您像壓花一樣壓扁，這行動力還真是旺盛！
60,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_103,如果能通過分株快速增殖，<hex:02100103>那麼頭上那朵大花，似乎就成了累贅……<hex:02100103>難道說，它是想打扮自己嗎？
61,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_104,那傢伙明明看起來很像人類，<hex:02100103>發出的聲音，卻如同植物的本能一般！<hex:02100103>當太久草人，以至於迷失了自我嗎……真是可憐！
62,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_110,它原本棲息在這片地區的森林深處。<hex:02100103>你看，就像那裡隨處可見的樹人一樣，<hex:02100103>是會走路的樹木一類。
63,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_111,因為它的身體上，共生著許多植物、菌類，<hex:02100103>以及小動物們，<hex:02100103>所以以前人們稱呼它的名字，意思是「會走路的小森林」。
64,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_112,它的性情非常隨和、悠閒呢。<hex:02100103>我們有時也會在它的背上睡午覺。
65,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_113,然而，一旦變成食罪靈……<hex:02100103>所有接觸到它身體的動植物，都會被光所侵蝕。
66,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_114,所以現在，它只能在身上附著一些殘骸。<hex:02100103>那座「小森林」，變得相當寂寞了呢……。
67,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_120,是是是，就是關於那位大主教的事情吧。<hex:02100103>我可是頂著圖書管理員恩·莫族厭惡的目光，<hex:02100103>把地板弄得濕漉漉地查閱了一番！
68,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_121,變成食罪靈之前，他還是人類時，名叫斯萊德福特。<hex:02100103>是加爾傑特族的大個子，出身於胡布特王國。
69,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_122,他信奉著健全的精神寓於健全的肉體，<hex:02100103>所以從未間斷過鍛鍊心身的嚴格修行。
70,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_123,加上他為人溫和，<hex:02100103>想必是位身體力行體現質樸剛健的人物吧。<hex:02100103>作為大主教，也深受大家的信賴。
71,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_124,……然而，在他變成食罪靈時，他的正直卻起了反作用。<hex:02100103>他對光明的讚歌，想必已經念誦了千千萬萬遍，<hex:02100103>即使失去了心智，也無法忘懷，已然刻骨銘心。
72,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_125,結果就是，他淪落成了一個麻煩至極的存在，<hex:02100103>通過祈禱來增幅自己作為食罪靈的光之力量，並將其散播出去。<hex:02100103>真是個麻煩至極的存在啊。
73,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_126,宣揚救贖，卻是一個如此沒有救贖的故事……<hex:02100103>但最終您來了，讓他在別無他處的教會中安眠。<hex:02100103>我想，他的祈禱應該沒有白費吧。
74,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_130,推測起來，從第21巡禮路開始的一段時間，<hex:02100103>您似乎巡遊於科爾西亞島近海的，海中教會群。
75,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_131,在那片土地，自古以來就盛行用礁石建造房屋。<hex:02100103>海中教會群，就是其中被稱為最高傑作的建築物。
76,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_132,從巨大的窗戶望出去的，竟是令人驚奇的海底景色！<hex:02100103>除此之外，據說還有一些房間，<hex:02100103>直接引入海水作為內部裝飾……。
77,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_133,得到寬恕的純真和它的同伴們，<hex:02100103>或許就是從那些取水口進入的。
78,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_134,它們作為食罪靈，卻能進行狡猾的配合。<hex:02100103>會從四面八方噴射出猛烈的水流，<hex:02100103>來圍剿獵物……真是令人不快！
79,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_135,把生者「撲通」地拉下水，是我們水妖人偶的拿手好戲！<hex:02100103>那些鹹腥的海中野獸，給我滾一邊去吧！
80,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_140,它的外貌甚至比食罪靈更加可怕，<hex:02100103>但您在第50巡禮路遇到的，<hex:02100103>應該是自古就棲息在阿姆·阿雷恩的生物，奧格布納巴利吧。
81,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_141,那傢伙將翡翠色的大顎刺入地面，積聚力量，<hex:02100103>即使是堅硬的地面也會瞬間化為沙子。
82,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_142,人們猜測，它是在改變大地的乙太平衡，<hex:02100103>又或者是在地底發送衝擊波之類的。<hex:02100103>但真實情況，似乎無人知曉。
83,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_143,畢竟它是不常遇到的對手，<hex:02100103>而且一旦遇到，就會被沉入沙中，<hex:02100103>所以調查也無法順利進行。
84,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_144,被沉入沙中，光是想想就覺得可怕！<hex:02100103>就算掙扎，被埋住的四肢也動彈不得，<hex:02100103>最後嘛，就是無法呼吸而死。
85,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_145,如果是同樣的窒息，我強烈推薦溺水哦。<hex:02100103>現在我會溫柔地把您全部淹沒，怎麼樣？要不要試一次！
86,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_150,真是讓人吃驚！<hex:02100103>那個奇特的大傢伙，竟然沒有變成食罪靈還活著！
87,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_151,在巨型仙人刺中，體型特別巨大的個體，<hex:02100103>被稱為「<hex:024A14FF07E78E8BE6A798FF0AE3839EE383AAE382AF03>仙人刺」。<hex:02100103>但唯獨那傢伙，還有其他原因配得上這個名字。
88,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_152,那傢伙會從自己的頭上切下子株……<hex:02100103>把它們當作士兵來使喚，玩著扮家家酒一樣的國王遊戲。
89,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_153,不過，被切下的子株很弱，<hex:02100103>稍微動一下就會枯萎……。
90,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_154,看起來像王冠的部分，當然也是它自導自演的。<hex:02100103>據說它會把金色的礦石敲碎並塗抹上去，<hex:02100103>還貼上了輝石。
91,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_155,真是個自以為是的國王！<hex:02100103>但是它真正滑稽的地方，在別處。
92,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_156,如果您再次遇到它，可要仔細看清楚……。<hex:02100103>它的刺啊，可不只是從頭頂射出來，<hex:02100103>還會從屁股那裡射出來！
93,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_160,……很久以前，在如今已逝的納瓦斯阿連王國，<hex:02100103>流傳著一個廣受歡迎的故事。
94,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_161,在沙漠深處的綠洲村莊……<hex:02100103>村民們飽受「獨眼魔物」的侵擾，<hex:02100103>苦不堪言。
95,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_162,魔物力大無窮，性情如沙塵暴般暴躁。<hex:02100103>被它獨眼瞪視的人，會立刻燃燒起來！
96,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_163,人們束手無策，財富被掠奪……<hex:02100103>但一個看不下去的青年，鼓起勇氣和智慧打倒了魔物。<hex:02100103>並從魔物的巢穴帶回了金銀財寶，皆大歡喜！
97,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_164,……就是這樣一個故事。<hex:02100103>故事中出現的「獨眼魔物」，食罪靈化之後，<hex:02100103>會不會就是得到寬恕的狂熱呢。
98,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_165,那雙據稱能將瞪視對象燒盡的眼睛，<hex:02100103>如今也完全被光之力量所浸染。
99,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_166,在它變成食罪靈之前，想必也是個不受歡迎的傢伙，<hex:02100103>不然也不會在故事中扮演反派……<hex:02100103>如今它孤零零地待在沙漠的教會遺跡裡，徒增哀愁。
100,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_170,曾幾何時，在險峻群山的深處，<hex:02100103>生活著一隻擁有非常華麗犄角的野獸。<hex:02100103>它的毛髮是美麗的漆黑色，彷彿是從黑夜中裁剪下來的……。
101,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_171,只要有生靈因傷病而痛苦，<hex:02100103>它就會不知從何處出現，悄悄地靠近那具身體。
102,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_172,接著，那痛苦的生靈，就會像陷入沉睡一般，<hex:02100103>平靜地死去。
103,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_173,若要說些煞風景的話，<hex:02100103>那不過是藉助強大的暗之力量……那種能讓事物加速的力量，<hex:02100103>瞬間讓它迎來了死期罷了。
104,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_174,但呢，當時的光耀教會，卻視之為不祥之物。<hex:02100103>恐懼它是光無法照亮的陰影。
105,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_175,結果，那隻野獸被從山裡拖出來，<hex:02100103>聽說被封印在遙遠的地方。
106,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_176,隨後它變成了食罪靈，那美麗的漆黑毛髮，<hex:02100103>想必也被光芒所淹沒……
107,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_177,如果它曾試圖引您走向死亡的道路，那麼或許。<hex:02100103>它體內的暗正在逐漸恢復吧。
108,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_180,您沿著巡禮路，<hex:02100103>前往了各處光耀教會的遺跡……。
109,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_181,話雖如此，範圍也僅限於諾弗蘭特吧。<hex:02100103>其他地方的教會，都被光的泛濫吞噬，<hex:02100103>連遺跡都沒有留下。
110,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_182,那麼，第81巡禮路之後的教會，究竟是在哪裡呢？
111,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_183,僅從建築樣式來看，像是雷克蘭的教會。<hex:02100103>那裡被認為是光耀教的發源地，<hex:02100103>教會的數量多，規模也很大。
112,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_184,可是，為什麼強大的暗之力量會籠罩著教會呢……。<hex:02100103>就算諾弗蘭特恢復了夜幕，<hex:02100103>自然演變也不會形成您所見的景象。
113,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_185,至於在第90巡禮路與您交戰的馬拉科達，<hex:02100103>連我也無法推測出它的真面目。
114,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_186,它能同時展開多個魔法陣，一邊控制它們一邊準備其他技能……<hex:02100103>能做到這種絕活，想必是個相當厲害的術士。
115,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_187,至少，僅憑本能和習性行事的食罪靈，<hex:02100103>是無法進行如此巧妙的戰鬥的吧……。
116,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_190,至極悲痛……<hex:02100103>對於那究竟是何物，妖精王沒有透露太多。
117,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_191,既然如此，我也不多做多餘的揣測了。<hex:02100103>我可不想當那個愛刨根問底的提爾·馬恩。
118,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_192,硬要說……如果只推敲那些顯而易見的事情，<hex:02100103>據說它的身姿，就像是食罪靈和暗之異形的混合體。
119,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_193,光與暗是兩極，也正因如此，它們才相互吸引。<hex:02100103>姑且不論它們各自的來歷，<hex:02100103>它們是被彼此強大的力量所吸引吧。
120,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_194,而在相互吞噬的結果中，暗之異形佔據了優勢，但……<hex:02100103>對手也是強大的食罪靈，無法一口氣完全消化！
121,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_195,於是，在保持著不完全混合的狀態時，<hex:02100103>體內的光與暗逐漸中和，變成了健全的乙太，<hex:02100103>從而讓它得以苟活。
122,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_196,正因如此，必須同時將它們了結。<hex:02100103>即使它們之間沒有愛，也像是一對無法分離的戀人，<hex:02100103>把它們一起送進墳墓才是正確的做法！
123,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_197,……就這樣，您終於走完了巡禮路，<hex:02100103>為長眠於此的逝者們，送去了祝福和最終的安寧。
124,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_198,如果您不喜歡這段旅程，<hex:02100103>就當是打了個盹，一切都是一場夢，也沒關係！
125,TEXT_CTSDDD4AENCDAENTALK_00945_AENCDAEN_000_199,在那之前，請收下這份禮物吧……<hex:02100103>由不才因克·達恩獻上的，熱烈的掌聲與感謝之詞！
